#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PRKCD	STAT1	9606.ENSP00000378217	9606.ENSP00000354394	0	0	0	0	0.062	0.875	0.900	0.763	0.996
PRKCD	YWHAB	9606.ENSP00000378217	9606.ENSP00000361930	0	0	0	0	0	0.267	0	0.306	0.469
PRKCD	TNF	9606.ENSP00000378217	9606.ENSP00000398698	0	0	0	0	0.096	0	0	0.502	0.530
PRKCD	YWHAZ	9606.ENSP00000378217	9606.ENSP00000379287	0	0	0	0	0	0.499	0	0.310	0.639
PRKCD	RHOA	9606.ENSP00000378217	9606.ENSP00000400175	0	0	0	0	0	0.369	0	0.507	0.676
PSMC2	PSMD10	9606.ENSP00000391211	9606.ENSP00000217958	0	0	0	0	0.242	0.969	0.800	0.725	0.998
PSMC2	SNRPA1	9606.ENSP00000391211	9606.ENSP00000254193	0	0	0	0	0.418	0.059	0	0.051	0.434
PSMC2	RPL8	9606.ENSP00000391211	9606.ENSP00000262584	0	0	0.236	0	0.904	0.078	0	0.295	0.946
PSMC2	PSME3	9606.ENSP00000391211	9606.ENSP00000293362	0	0	0	0	0.101	0.624	0.800	0.340	0.949
PSMC2	PSMD4	9606.ENSP00000391211	9606.ENSP00000357879	0	0	0	0	0.855	0.997	0.800	0.796	0.999
PSMC2	UBD	9606.ENSP00000391211	9606.ENSP00000366249	0	0	0	0	0.068	0.252	0.600	0.138	0.727
PSMC2	PSMD14	9606.ENSP00000391211	9606.ENSP00000386541	0	0	0	0	0.835	0.996	0.800	0.792	0.999
PSMC2	RAN	9606.ENSP00000391211	9606.ENSP00000446215	0	0.005	0	0	0.413	0	0	0.259	0.547
PSMC2	PSMC3	9606.ENSP00000391211	9606.ENSP00000481029	0	0	0.318	0.885	0.985	0.996	0.800	0.911	0.999
PSMC3	PSMD10	9606.ENSP00000481029	9606.ENSP00000217958	0	0	0	0	0.093	0.968	0.800	0.647	0.997
PSMC3	TUBG1	9606.ENSP00000481029	9606.ENSP00000251413	0	0	0	0	0.134	0.090	0	0.336	0.432
PSMC3	RPL8	9606.ENSP00000481029	9606.ENSP00000262584	0	0	0.334	0	0.348	0	0	0.160	0.603
PSMC3	PSME3	9606.ENSP00000481029	9606.ENSP00000293362	0	0	0	0	0.099	0.347	0.800	0.442	0.925
PSMC3	PSMD4	9606.ENSP00000481029	9606.ENSP00000357879	0	0	0	0	0.874	0.997	0.800	0.801	0.999
PSMC3	UBD	9606.ENSP00000481029	9606.ENSP00000366249	0	0	0	0	0.134	0.475	0.600	0.137	0.822
PSMC3	PSMD14	9606.ENSP00000481029	9606.ENSP00000386541	0	0	0	0	0.934	0.996	0.800	0.772	0.999
PSMC3	RAN	9606.ENSP00000481029	9606.ENSP00000446215	0	0.004	0	0	0.387	0.118	0	0.125	0.486
PSMD10	UBD	9606.ENSP00000217958	9606.ENSP00000366249	0	0	0	0	0	0.144	0.600	0.125	0.674
PSMD10	PSME3	9606.ENSP00000217958	9606.ENSP00000293362	0	0	0	0	0.046	0	0.800	0.347	0.864
PSMD10	PSMD14	9606.ENSP00000217958	9606.ENSP00000386541	0	0	0	0	0.229	0.953	0.800	0.699	0.997
PSMD10	PSMD4	9606.ENSP00000217958	9606.ENSP00000357879	0	0	0	0	0.135	0.962	0.800	0.725	0.997
PSMD14	PSME3	9606.ENSP00000386541	9606.ENSP00000293362	0	0	0	0	0.102	0.578	0.800	0.480	0.955
PSMD14	ZRANB1	9606.ENSP00000386541	9606.ENSP00000352676	0	0	0	0	0	0	0	0.402	0.402
PSMD14	PSMD4	9606.ENSP00000386541	9606.ENSP00000357879	0	0	0	0	0.866	0.997	0.900	0.983	0.999
PSMD14	TXN	9606.ENSP00000386541	9606.ENSP00000363641	0.046	0	0	0	0.274	0.366	0	0.057	0.530
PSMD14	UBD	9606.ENSP00000386541	9606.ENSP00000366249	0	0	0	0	0.066	0.256	0.600	0.356	0.797
PSMD14	STRAP	9606.ENSP00000386541	9606.ENSP00000392270	0	0	0	0	0.565	0	0	0	0.565
PSMD14	RAN	9606.ENSP00000386541	9606.ENSP00000446215	0	0	0	0	0.678	0.172	0	0.439	0.837
PSMD4	PSME3	9606.ENSP00000357879	9606.ENSP00000293362	0	0	0	0	0.140	0.462	0.800	0.535	0.951
PSMD4	RAN	9606.ENSP00000357879	9606.ENSP00000446215	0	0	0	0	0.368	0.172	0	0.091	0.483
PSMD4	UBD	9606.ENSP00000357879	9606.ENSP00000366249	0	0	0	0	0.066	0.482	0.600	0.544	0.900
PSME3	SIRT1	9606.ENSP00000293362	9606.ENSP00000212015	0	0	0	0	0	0.270	0	0.865	0.897
PSME3	UBD	9606.ENSP00000293362	9606.ENSP00000366249	0	0	0	0	0.062	0.056	0.600	0.104	0.640
PSME3	SNAPC4	9606.ENSP00000293362	9606.ENSP00000298532	0	0	0	0	0.062	0.678	0	0	0.685
PSME3	SNRNP70	9606.ENSP00000293362	9606.ENSP00000472998	0	0	0	0	0.587	0	0	0.430	0.754
PSME3	TNF	9606.ENSP00000293362	9606.ENSP00000398698	0	0	0	0	0	0	0.800	0.171	0.827
PTGDS	SOX9	9606.ENSP00000360687	9606.ENSP00000245479	0	0	0	0	0	0	0.900	0.386	0.936
PTGDS	TMSB4X	9606.ENSP00000360687	9606.ENSP00000370010	0	0	0	0	0	0.394	0	0.080	0.418
PTGDS	SPP1	9606.ENSP00000360687	9606.ENSP00000378517	0	0	0	0	0.088	0	0	0.433	0.460
PTPRD	STAT3	9606.ENSP00000370593	9606.ENSP00000264657	0	0	0	0	0.062	0.285	0	0.509	0.643
PTPRD	PTPRK	9606.ENSP00000370593	9606.ENSP00000357196	0	0	0	0.718	0.072	0.303	0	0.488	0.414
PTPRD	ROBO1	9606.ENSP00000370593	9606.ENSP00000420321	0	0	0	0.551	0.272	0.102	0	0.342	0.415
PTPRD	TENM3	9606.ENSP00000370593	9606.ENSP00000424226	0	0	0	0	0.117	0	0	0.446	0.490
PTPRK	TSFM	9606.ENSP00000357196	9606.ENSP00000313877	0	0	0	0	0	0	0	0.420	0.420
PTPRK	RSPO3	9606.ENSP00000357196	9606.ENSP00000349131	0	0	0	0	0.062	0	0	0.700	0.707
PZP	TGFB1	9606.ENSP00000261336	9606.ENSP00000221930	0	0	0	0	0	0.270	0	0.402	0.544
RAB11FIP5	RAP2A	9606.ENSP00000258098	9606.ENSP00000245304	0	0	0	0	0	0.150	0	0.517	0.572
RAB11FIP5	XDH	9606.ENSP00000258098	9606.ENSP00000368727	0	0	0	0	0	0.402	0	0	0.402
RAB1A	YKT6	9606.ENSP00000387286	9606.ENSP00000223369	0	0	0	0	0.166	0.155	0.600	0.743	0.918
RAB1A	WDR41	9606.ENSP00000387286	9606.ENSP00000296679	0	0	0	0	0	0	0	0.514	0.514
RAB1A	RABIF	9606.ENSP00000387286	9606.ENSP00000356231	0	0	0	0	0	0.647	0	0.437	0.793
RAB1A	VPS45	9606.ENSP00000387286	9606.ENSP00000358126	0	0	0	0	0.094	0.246	0	0.367	0.530
RAB1A	TXN	9606.ENSP00000387286	9606.ENSP00000363641	0	0	0	0	0.085	0.292	0	0.435	0.602
RAB1A	SEC31A	9606.ENSP00000387286	9606.ENSP00000378721	0	0	0	0	0.062	0	0.600	0.442	0.772
RAB32	YKT6	9606.ENSP00000356465	9606.ENSP00000223369	0	0	0	0	0.065	0.072	0	0.414	0.447
RAD51AP1	UHRF1	9606.ENSP00000228843	9606.ENSP00000479617	0	0	0	0	0.428	0	0	0.141	0.488
RAD51AP1	WDHD1	9606.ENSP00000228843	9606.ENSP00000353793	0	0	0	0	0.657	0	0	0	0.657
RAD51AP1	UBE2T	9606.ENSP00000228843	9606.ENSP00000356243	0	0	0	0	0.539	0	0	0.384	0.704
RAD51AP1	TYMS	9606.ENSP00000228843	9606.ENSP00000315644	0	0	0	0	0.670	0	0	0.277	0.751
RAD51AP1	ZWINT	9606.ENSP00000228843	9606.ENSP00000363055	0	0	0	0	0.784	0	0	0.392	0.863
RAD51AP1	TOP2A	9606.ENSP00000228843	9606.ENSP00000411532	0	0	0	0	0.824	0	0	0.525	0.913
RAF1	RALA	9606.ENSP00000251849	9606.ENSP00000005257	0	0	0	0	0	0.140	0	0.560	0.606
RAF1	RAP2A	9606.ENSP00000251849	9606.ENSP00000245304	0	0	0	0	0.053	0.294	0	0.269	0.468
RAF1	YWHAH	9606.ENSP00000251849	9606.ENSP00000248975	0	0	0	0	0	0.888	0.900	0.557	0.994
RAF1	TYMS	9606.ENSP00000251849	9606.ENSP00000315644	0	0	0	0	0.054	0	0	0.407	0.415
RAF1	SYN2	9606.ENSP00000251849	9606.ENSP00000480050	0	0	0	0	0.062	0.056	0	0.540	0.557
RAF1	STAT3	9606.ENSP00000251849	9606.ENSP00000264657	0	0	0	0	0	0.140	0	0.609	0.650
RAF1	WDR83	9606.ENSP00000251849	9606.ENSP00000402653	0	0	0	0	0.060	0.270	0.600	0.453	0.830
RAF1	RHOA	9606.ENSP00000251849	9606.ENSP00000400175	0	0	0	0	0.062	0.140	0.800	0.482	0.905
RAF1	YWHAB	9606.ENSP00000251849	9606.ENSP00000361930	0	0	0	0	0	0.911	0.900	0.525	0.995
RAF1	YWHAZ	9606.ENSP00000251849	9606.ENSP00000379287	0	0	0	0	0	0.983	0.900	0.974	0.999
RALA	TXNRD1	9606.ENSP00000005257	9606.ENSP00000434516	0	0	0	0	0	0	0	0.410	0.410
RALA	STARD13	9606.ENSP00000005257	9606.ENSP00000338785	0	0	0	0	0	0.105	0	0.433	0.471
RALA	RNASE13	9606.ENSP00000005257	9606.ENSP00000372410	0	0	0	0	0	0	0	0.601	0.601
RALA	RTN1	9606.ENSP00000005257	9606.ENSP00000267484	0	0	0	0	0	0.127	0	0.656	0.687
RALA	RHOA	9606.ENSP00000005257	9606.ENSP00000400175	0	0	0.359	0.759	0.094	0.150	0.800	0.592	0.867
RAN	SNRPD3	9606.ENSP00000446215	9606.ENSP00000215829	0	0	0	0	0.649	0	0	0.189	0.703
RAN	YWHAH	9606.ENSP00000446215	9606.ENSP00000248975	0	0	0	0	0.165	0.109	0.900	0.139	0.927
RAN	RPL8	9606.ENSP00000446215	9606.ENSP00000262584	0	0	0	0	0.376	0	0	0.212	0.487
RAN	SREBF1	9606.ENSP00000446215	9606.ENSP00000348069	0	0	0	0	0	0	0.650	0	0.650
RAN	SREBF2	9606.ENSP00000446215	9606.ENSP00000354476	0	0	0	0	0	0	0.650	0.045	0.651
RAN	YWHAB	9606.ENSP00000446215	9606.ENSP00000361930	0	0	0	0	0.293	0.109	0.900	0.066	0.933
RAN	SKIV2L	9606.ENSP00000446215	9606.ENSP00000364543	0	0	0	0	0.065	0.377	0	0.186	0.485
RAN	YWHAZ	9606.ENSP00000446215	9606.ENSP00000379287	0	0	0	0	0.205	0.109	0.900	0.187	0.934
RAP2A	YWHAB	9606.ENSP00000245304	9606.ENSP00000361930	0	0	0	0	0	0.147	0	0.328	0.402
RAP2A	RUNDC3B	9606.ENSP00000245304	9606.ENSP00000337732	0	0	0	0	0	0.058	0	0.891	0.893
RAP2A	TNIK	9606.ENSP00000245304	9606.ENSP00000399511	0	0	0	0	0	0.226	0	0.972	0.978
RBM10	SUGP1	9606.ENSP00000328848	9606.ENSP00000247001	0	0	0	0.546	0.187	0.647	0	0.170	0.719
RCL1	YWHAH	9606.ENSP00000371169	9606.ENSP00000248975	0	0	0	0	0	0	0	0.647	0.647
RHOA	TGFB1	9606.ENSP00000400175	9606.ENSP00000221930	0	0	0	0	0.052	0.122	0.600	0.433	0.786
RHOA	SERPINE1	9606.ENSP00000400175	9606.ENSP00000223095	0	0	0	0	0.062	0	0	0.427	0.439
RHOA	SOX9	9606.ENSP00000400175	9606.ENSP00000245479	0	0	0	0	0	0.056	0	0.400	0.410
RHOA	STAT3	9606.ENSP00000400175	9606.ENSP00000264657	0	0	0	0	0	0.057	0	0.688	0.694
RHOA	ZYX	9606.ENSP00000400175	9606.ENSP00000324422	0	0	0	0	0.049	0.136	0.900	0.506	0.953
RHOA	STARD13	9606.ENSP00000400175	9606.ENSP00000338785	0	0	0	0	0	0.401	0	0.741	0.838
RHOA	YWHAB	9606.ENSP00000400175	9606.ENSP00000361930	0	0	0	0	0.142	0.136	0	0.322	0.454
RHOA	TLR4	9606.ENSP00000400175	9606.ENSP00000363089	0	0	0	0	0	0.125	0.900	0.401	0.943
RHOA	SPP1	9606.ENSP00000400175	9606.ENSP00000378517	0	0	0	0	0.051	0	0.900	0.408	0.938
RHOA	YWHAZ	9606.ENSP00000400175	9606.ENSP00000379287	0	0	0	0	0.110	0.136	0	0.320	0.432
RHOA	SAG	9606.ENSP00000400175	9606.ENSP00000386444	0	0	0	0	0	0.056	0	0.465	0.473
RHOA	TNF	9606.ENSP00000400175	9606.ENSP00000398698	0	0	0	0	0	0	0	0.571	0.571
RHOA	ROBO1	9606.ENSP00000400175	9606.ENSP00000420321	0	0	0	0	0	0.109	0.900	0.331	0.935
RIMKLA	SLFN5	9606.ENSP00000414330	9606.ENSP00000299977	0	0	0	0	0	0	0	0.453	0.453
RIMKLA	TXNRD1	9606.ENSP00000414330	9606.ENSP00000434516	0.260	0	0	0	0.063	0.056	0	0.421	0.570
RNASE1	TNF	9606.ENSP00000381057	9606.ENSP00000398698	0	0	0	0	0	0	0	0.399	0.400
RNASE13	TPPP2	9606.ENSP00000372410	9606.ENSP00000317595	0	0	0	0	0.076	0	0	0.467	0.486
RNF121	RNF185	9606.ENSP00000354571	9606.ENSP00000320508	0	0	0	0	0.062	0	0	0.738	0.743
RNF185	UBE2J1	9606.ENSP00000320508	9606.ENSP00000451261	0	0	0	0	0	0.397	0	0.368	0.603
ROBO1	USP33	9606.ENSP00000420321	9606.ENSP00000359829	0	0	0	0	0	0.839	0.900	0.637	0.993
RORA	SREBF1	9606.ENSP00000261523	9606.ENSP00000348069	0	0	0	0	0	0	0.900	0.212	0.917
RORA	STAT3	9606.ENSP00000261523	9606.ENSP00000264657	0	0	0	0	0	0.059	0.900	0.391	0.937
RPL36A-HNRNPH2	RPL8	9606.ENSP00000386655	9606.ENSP00000262584	0	0	0	0	0.716	0.770	0	0.357	0.954
RPL36A-HNRNPH2	SKIV2L	9606.ENSP00000386655	9606.ENSP00000364543	0	0	0	0	0.065	0.368	0	0.070	0.402
RPL8	SNRPA1	9606.ENSP00000262584	9606.ENSP00000254193	0	0	0	0	0.519	0.303	0	0.123	0.680
RPL8	YWHAZ	9606.ENSP00000262584	9606.ENSP00000379287	0	0	0	0	0.097	0.132	0	0.299	0.403
RPL8	UBD	9606.ENSP00000262584	9606.ENSP00000366249	0	0	0	0	0.157	0.369	0	0.072	0.463
RPL8	TSFM	9606.ENSP00000262584	9606.ENSP00000313877	0.130	0	0	0	0.436	0	0	0.223	0.585
RPL8	SOD2	9606.ENSP00000262584	9606.ENSP00000446252	0	0	0	0	0.168	0.517	0	0.053	0.586
RTN1	TSPAN3	9606.ENSP00000267484	9606.ENSP00000267970	0	0	0	0	0	0	0	0.551	0.551
RTN1	STMN2	9606.ENSP00000267484	9606.ENSP00000429243	0	0	0	0	0.404	0	0	0.335	0.587
RUNDC3B	SP4	9606.ENSP00000337732	9606.ENSP00000222584	0	0	0	0	0	0	0	0.446	0.446
S100A10	TXN	9606.ENSP00000357801	9606.ENSP00000363641	0	0	0	0	0.105	0	0	0.436	0.474
SAFB	SNRPD3	9606.ENSP00000467423	9606.ENSP00000215829	0	0	0	0	0.421	0	0	0.053	0.428
SAFB	SRSF11	9606.ENSP00000467423	9606.ENSP00000359988	0	0	0	0	0.420	0	0	0.088	0.449
SAFB	SRSF5	9606.ENSP00000467423	9606.ENSP00000452123	0	0	0	0	0.163	0.172	0	0.207	0.402
SAFB	SNRNP70	9606.ENSP00000467423	9606.ENSP00000472998	0	0	0	0	0.458	0.247	0	0.207	0.648
SAG	STAT1	9606.ENSP00000386444	9606.ENSP00000354394	0	0	0	0	0	0	0	0.456	0.456
SAG	USP33	9606.ENSP00000386444	9606.ENSP00000359829	0	0	0	0	0	0	0	0.494	0.494
SAG	TXN	9606.ENSP00000386444	9606.ENSP00000363641	0	0	0	0	0	0	0	0.439	0.439
SALL4	SOX9	9606.ENSP00000217086	9606.ENSP00000245479	0	0	0	0	0.062	0.139	0	0.328	0.409
SALL4	STAT3	9606.ENSP00000217086	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.413	0.938
SAMM50	TRIB1	9606.ENSP00000345445	9606.ENSP00000312150	0	0	0	0	0.049	0	0	0.597	0.601
SAMM50	TM6SF2	9606.ENSP00000345445	9606.ENSP00000374014	0	0	0	0	0	0	0	0.555	0.555
SCAF1	SRSF11	9606.ENSP00000353769	9606.ENSP00000359988	0	0	0	0	0.121	0	0	0.475	0.519
SCOC	SLC35G1	9606.ENSP00000477352	9606.ENSP00000400932	0	0	0	0	0.062	0	0	0.639	0.647
SDCBP	TSPAN3	9606.ENSP00000260130	9606.ENSP00000267970	0	0	0	0	0.063	0.128	0	0.341	0.414
SEC31A	YKT6	9606.ENSP00000378721	9606.ENSP00000223369	0	0	0	0	0.053	0.064	0.600	0.119	0.646
SEC31A	SREBF1	9606.ENSP00000378721	9606.ENSP00000348069	0	0	0	0	0	0	0	0.442	0.442
SERPINE1	SIRT1	9606.ENSP00000223095	9606.ENSP00000212015	0.042	0	0	0	0	0	0	0.460	0.460
SERPINE1	TGFB1	9606.ENSP00000223095	9606.ENSP00000221930	0	0	0	0	0.088	0	0	0.732	0.745
SERPINE1	SREBF1	9606.ENSP00000223095	9606.ENSP00000348069	0	0	0	0	0	0	0	0.412	0.412
SERPINE1	TNFRSF12A	9606.ENSP00000223095	9606.ENSP00000326737	0	0	0	0	0.334	0	0	0.250	0.479
SERPINE1	STAT3	9606.ENSP00000223095	9606.ENSP00000264657	0	0	0	0	0.062	0	0	0.471	0.482
SERPINE1	TLR4	9606.ENSP00000223095	9606.ENSP00000363089	0	0	0	0	0	0	0	0.516	0.516
SERPINE1	SPP1	9606.ENSP00000223095	9606.ENSP00000378517	0	0	0	0	0.085	0	0	0.528	0.550
SERPINE1	TNF	9606.ENSP00000223095	9606.ENSP00000398698	0	0	0	0	0.062	0	0	0.757	0.762
SIK3	YWHAH	9606.ENSP00000364449	9606.ENSP00000248975	0	0	0	0	0.062	0.480	0.900	0.063	0.948
SIK3	YWHAB	9606.ENSP00000364449	9606.ENSP00000361930	0	0	0	0	0.062	0.356	0.900	0.063	0.935
SIK3	YWHAZ	9606.ENSP00000364449	9606.ENSP00000379287	0	0	0	0	0.062	0.713	0.900	0.068	0.971
SIRPA	TREM2	9606.ENSP00000382941	9606.ENSP00000362205	0	0	0	0	0.159	0	0.800	0.457	0.900
SIRPA	TLR4	9606.ENSP00000382941	9606.ENSP00000363089	0	0	0	0	0.153	0	0	0.421	0.488
SIRPA	TNF	9606.ENSP00000382941	9606.ENSP00000398698	0	0	0	0	0.062	0	0	0.504	0.514
SIRT1	STAT1	9606.ENSP00000212015	9606.ENSP00000354394	0	0	0	0	0.062	0	0	0.403	0.416
SIRT1	WDHD1	9606.ENSP00000212015	9606.ENSP00000353793	0	0	0	0	0.086	0.248	0	0.230	0.425
SIRT1	YWHAH	9606.ENSP00000212015	9606.ENSP00000248975	0	0	0	0	0.062	0.254	0	0.248	0.428
SIRT1	SOX9	9606.ENSP00000212015	9606.ENSP00000245479	0	0	0	0	0	0.059	0	0.431	0.442
SIRT1	SLC2A1	9606.ENSP00000212015	9606.ENSP00000416293	0	0	0	0	0.062	0	0	0.480	0.491
SIRT1	TXN	9606.ENSP00000212015	9606.ENSP00000363641	0	0	0	0	0	0	0	0.518	0.518
SIRT1	TLR4	9606.ENSP00000212015	9606.ENSP00000363089	0	0	0	0	0	0.057	0	0.516	0.524
SIRT1	UCP3	9606.ENSP00000212015	9606.ENSP00000323740	0	0	0	0	0.064	0.099	0	0.517	0.557
SIRT1	YWHAB	9606.ENSP00000212015	9606.ENSP00000361930	0	0	0	0	0.062	0.335	0	0.362	0.567
SIRT1	WDR76	9606.ENSP00000212015	9606.ENSP00000263795	0	0	0	0	0.062	0.104	0	0.531	0.572
SIRT1	SREBF2	9606.ENSP00000212015	9606.ENSP00000354476	0	0	0	0	0	0.061	0	0.565	0.574
SIRT1	YWHAZ	9606.ENSP00000212015	9606.ENSP00000379287	0	0	0	0	0.062	0.335	0	0.440	0.620
SIRT1	TERF2IP	9606.ENSP00000212015	9606.ENSP00000300086	0	0	0	0	0	0	0	0.683	0.683
SIRT1	TNF	9606.ENSP00000212015	9606.ENSP00000398698	0	0	0	0	0	0	0	0.696	0.696
SIRT1	SOD2	9606.ENSP00000212015	9606.ENSP00000446252	0	0	0	0	0.062	0.056	0	0.825	0.831
SIRT1	SREBF1	9606.ENSP00000212015	9606.ENSP00000348069	0	0	0	0	0	0.502	0	0.739	0.864
SIRT1	STAT3	9606.ENSP00000212015	9606.ENSP00000264657	0	0	0	0	0.062	0.270	0	0.829	0.873
SLC16A10	SLC1A1	9606.ENSP00000357844	9606.ENSP00000262352	0	0	0	0	0	0	0	0.663	0.663
SLC1A1	SLC32A1	9606.ENSP00000262352	9606.ENSP00000217420	0	0	0	0	0.092	0.066	0	0.387	0.435
SLC1A1	SLC2A1	9606.ENSP00000262352	9606.ENSP00000416293	0	0	0	0	0.062	0	0	0.474	0.486
SLC27A5	SREBF1	9606.ENSP00000263093	9606.ENSP00000348069	0	0	0	0	0	0	0	0.512	0.512
SLC2A1	STAT3	9606.ENSP00000416293	9606.ENSP00000264657	0	0	0	0	0	0	0	0.457	0.457
SLC2A1	SREBF1	9606.ENSP00000416293	9606.ENSP00000348069	0	0	0	0	0.062	0.061	0	0.531	0.550
SLC2A1	TNF	9606.ENSP00000416293	9606.ENSP00000398698	0	0	0	0	0	0	0	0.590	0.591
SLC2A1	SOD2	9606.ENSP00000416293	9606.ENSP00000446252	0	0	0	0	0	0.056	0	0.415	0.424
SLC32A1	STMN2	9606.ENSP00000217420	9606.ENSP00000429243	0	0	0	0	0.429	0	0	0.213	0.531
SLC32A1	SYN2	9606.ENSP00000217420	9606.ENSP00000480050	0	0	0	0	0.366	0	0	0.371	0.585
SLC35F6	TMEM208	9606.ENSP00000345528	9606.ENSP00000305892	0	0	0	0	0.049	0.101	0	0.422	0.462
SMG6	SNRPD3	9606.ENSP00000263073	9606.ENSP00000215829	0	0	0	0	0.045	0.103	0.540	0.114	0.604
SMG6	UBE2Z	9606.ENSP00000263073	9606.ENSP00000354201	0	0	0	0	0.052	0.058	0	0.390	0.408
SMG6	YWHAZ	9606.ENSP00000263073	9606.ENSP00000379287	0	0	0	0	0	0.070	0	0.721	0.729
SNAPC4	SNRPD3	9606.ENSP00000298532	9606.ENSP00000215829	0	0	0	0	0	0.246	0	0.352	0.490
SNAPC4	SNRPA1	9606.ENSP00000298532	9606.ENSP00000254193	0	0	0	0	0	0.166	0	0.361	0.444
SNAPC4	TAF13	9606.ENSP00000298532	9606.ENSP00000355051	0	0	0	0	0	0	0.600	0	0.600
SNRNP70	SNRPD3	9606.ENSP00000472998	9606.ENSP00000215829	0	0	0	0	0.750	0.993	0.900	0.911	0.999
SNRNP70	SNRPA1	9606.ENSP00000472998	9606.ENSP00000254193	0	0	0	0	0.200	0.989	0.900	0.794	0.999
SNRNP70	SRSF11	9606.ENSP00000472998	9606.ENSP00000359988	0	0	0	0	0.147	0.496	0	0.272	0.660
SNRNP70	STRAP	9606.ENSP00000472998	9606.ENSP00000392270	0	0	0	0	0.107	0.129	0	0.323	0.427
SNRNP70	SRSF5	9606.ENSP00000472998	9606.ENSP00000452123	0	0	0	0.598	0.118	0.451	0	0.671	0.629
SNRPA1	SNRPD3	9606.ENSP00000254193	9606.ENSP00000215829	0	0	0	0	0.276	0.995	0.900	0.794	0.999
SNRPD3	TAF13	9606.ENSP00000215829	9606.ENSP00000355051	0	0	0	0	0.062	0	0	0.413	0.426
SNRPD3	SRSF5	9606.ENSP00000215829	9606.ENSP00000452123	0	0	0	0	0.102	0.213	0	0.297	0.460
SNRPD3	TOP2A	9606.ENSP00000215829	9606.ENSP00000411532	0	0	0	0	0.096	0.532	0	0.046	0.561
SNRPD3	STRAP	9606.ENSP00000215829	9606.ENSP00000392270	0	0	0	0	0.109	0.362	0.900	0.328	0.956
SOD2	STAT3	9606.ENSP00000446252	9606.ENSP00000264657	0	0	0	0	0.078	0	0	0.524	0.542
SOD2	UCP3	9606.ENSP00000446252	9606.ENSP00000323740	0	0	0	0	0.062	0	0	0.535	0.545
SOD2	SREBF1	9606.ENSP00000446252	9606.ENSP00000348069	0	0	0	0	0	0.146	0	0.357	0.427
SOD2	TLR4	9606.ENSP00000446252	9606.ENSP00000363089	0	0	0	0	0.083	0	0	0.403	0.429
SOD2	TXN	9606.ENSP00000446252	9606.ENSP00000363641	0	0	0	0	0.409	0	0	0.714	0.823
SOD2	XDH	9606.ENSP00000446252	9606.ENSP00000368727	0	0	0	0	0	0	0	0.412	0.412
SOD2	SRXN1	9606.ENSP00000446252	9606.ENSP00000371388	0	0	0	0	0.064	0	0	0.408	0.422
SOD2	TNF	9606.ENSP00000446252	9606.ENSP00000398698	0	0	0	0	0.089	0	0	0.599	0.619
SOD2	TXNRD1	9606.ENSP00000446252	9606.ENSP00000434516	0.247	0	0	0	0.146	0	0	0.750	0.825
SOX9	TGFB1	9606.ENSP00000245479	9606.ENSP00000221930	0	0	0	0	0	0.077	0	0.511	0.529
SOX9	TNF	9606.ENSP00000245479	9606.ENSP00000398698	0	0	0	0	0	0	0	0.459	0.459
SOX9	STAT3	9606.ENSP00000245479	9606.ENSP00000264657	0	0	0	0	0	0.063	0	0.455	0.467
SOX9	SPP1	9606.ENSP00000245479	9606.ENSP00000378517	0	0	0	0	0	0	0	0.666	0.666
SPINT2	TMPRSS6	9606.ENSP00000301244	9606.ENSP00000371211	0	0	0	0	0	0.143	0	0.412	0.475
SPP1	TGFB1	9606.ENSP00000378517	9606.ENSP00000221930	0	0	0	0	0	0	0	0.604	0.604
SPP1	STAT3	9606.ENSP00000378517	9606.ENSP00000264657	0	0	0	0	0	0	0	0.501	0.501
SPP1	TLR4	9606.ENSP00000378517	9606.ENSP00000363089	0	0	0	0	0.062	0	0	0.459	0.470
SPP1	TNF	9606.ENSP00000378517	9606.ENSP00000398698	0	0	0	0	0.062	0	0	0.673	0.680
SREBF1	STAT3	9606.ENSP00000348069	9606.ENSP00000264657	0	0	0	0	0.053	0	0	0.477	0.484
SREBF1	UCP3	9606.ENSP00000348069	9606.ENSP00000323740	0	0	0	0	0	0	0	0.527	0.527
SREBF1	TM6SF2	9606.ENSP00000348069	9606.ENSP00000374014	0	0	0	0	0.062	0	0	0.400	0.413
SREBF1	TLR4	9606.ENSP00000348069	9606.ENSP00000363089	0	0	0	0	0	0	0	0.464	0.464
SREBF1	TNF	9606.ENSP00000348069	9606.ENSP00000398698	0	0	0	0	0	0	0	0.611	0.611
SREBF1	SREBF2	9606.ENSP00000348069	9606.ENSP00000354476	0	0	0	0.901	0.083	0.398	0.300	0.918	0.618
SREBF2	TNF	9606.ENSP00000354476	9606.ENSP00000398698	0	0	0	0	0	0	0	0.406	0.406
SRSF11	SRSF5	9606.ENSP00000359988	9606.ENSP00000452123	0	0	0	0	0.142	0	0.800	0.654	0.935
SRXN1	TXN	9606.ENSP00000371388	9606.ENSP00000363641	0	0	0	0	0.380	0.110	0	0.737	0.842
SRXN1	TXNRD1	9606.ENSP00000371388	9606.ENSP00000434516	0	0	0	0	0.270	0	0	0.790	0.840
SSR3	TUSC3	9606.ENSP00000265044	9606.ENSP00000424544	0	0	0	0	0.639	0	0	0.200	0.698
